@relation Training-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute ID numeric
@attribute score_tag {P,N,NEU,NONE,P+,N+}
@attribute agreement {DISAGREEMENT,AGREEMENT}
@attribute subjectivity {SUBJECTIVE,OBJECTIVE}
@attribute confidence numeric
@attribute irony {NONIRONIC,IRONIC}
@attribute happy numeric
@attribute angry numeric
@attribute bored numeric
@attribute fear numeric
@attribute sad numeric
@attribute excited numeric
@attribute spam numeric
@attribute news numeric
@attribute feedback numeric
@attribute marketing numeric
@attribute query numeric
@attribute word_count numeric
@attribute words_per_sentence numeric
@attribute sentence_count numeric
@attribute six_plus_words numeric
@attribute emojis numeric
@attribute emoticons numeric
@attribute hashtags numeric
@attribute urls numeric
@attribute analytical_thinking numeric
@attribute authentic numeric
@attribute clout numeric
@attribute emotional_tone numeric
@attribute dictionary_words numeric
@attribute achievement numeric
@attribute adjectives numeric
@attribute adverbs numeric
@attribute affect numeric
@attribute affiliation numeric
@attribute all_punctuation numeric
@attribute anger_words numeric
@attribute anxiety_words numeric
@attribute apostrophes numeric
@attribute articles numeric
@attribute assent numeric
@attribute auxiliary_verbs numeric
@attribute biological_processes numeric
@attribute body numeric
@attribute causation numeric
@attribute certainty numeric
@attribute cognitive_processes numeric
@attribute colons numeric
@attribute commas numeric
@attribute comparisons numeric
@attribute conjunctions numeric
@attribute dashes numeric
@attribute death numeric
@attribute differentiation numeric
@attribute discrepancies numeric
@attribute drives numeric
@attribute exclamations numeric
@attribute family numeric
@attribute feel numeric
@attribute female numeric
@attribute filler_words numeric
@attribute focus_future numeric
@attribute focus_past numeric
@attribute focus_present numeric
@attribute friends numeric
@attribute function_words numeric
@attribute health numeric
@attribute hear numeric
@attribute home numeric
@attribute i numeric
@attribute impersonal_pronouns numeric
@attribute informal_language numeric
@attribute ingestion numeric
@attribute insight numeric
@attribute interrogatives numeric
@attribute leisure numeric
@attribute male numeric
@attribute money numeric
@attribute motion numeric
@attribute negations numeric
@attribute negative_emotion_words numeric
@attribute netspeak numeric
@attribute nonfluencies numeric
@attribute numbers numeric
@attribute other_grammar numeric
@attribute other_punctuation numeric
@attribute parentheses numeric
@attribute perceptual_processes numeric
@attribute periods numeric
@attribute personal_concerns numeric
@attribute personal_pronouns numeric
@attribute positive_emotion_words numeric
@attribute power numeric
@attribute prepositions numeric
@attribute pronouns numeric
@attribute quantifiers numeric
@attribute question_marks numeric
@attribute quotes numeric
@attribute relativity numeric
@attribute religion numeric
@attribute reward numeric
@attribute risk numeric
@attribute sad_words numeric
@attribute see numeric
@attribute semicolons numeric
@attribute sexual numeric
@attribute she_he numeric
@attribute social numeric
@attribute space numeric
@attribute swear_words numeric
@attribute tentative numeric
@attribute they numeric
@attribute time numeric
@attribute time_orientation numeric
@attribute verbs numeric
@attribute we numeric
@attribute work numeric
@attribute you numeric
@attribute admiration_count numeric
@attribute amusement_count numeric
@attribute anger_count numeric
@attribute boredom_count numeric
@attribute calmness_count numeric
@attribute curiosity_count numeric
@attribute desire_count numeric
@attribute disgust_count numeric
@attribute excitement_count numeric
@attribute fear_count numeric
@attribute gratitude_count numeric
@attribute joy_count numeric
@attribute love_count numeric
@attribute pain_count numeric
@attribute sadness_count numeric
@attribute surprise_count numeric
@attribute goodfeel_count numeric
@attribute ambifeel_count numeric
@attribute badfeel_count numeric
@attribute emotionality_count numeric
@attribute sentiment_count numeric
@attribute admiration_score numeric
@attribute amusement_score numeric
@attribute anger_score numeric
@attribute boredom_score numeric
@attribute calmness_score numeric
@attribute curiosity_score numeric
@attribute desire_score numeric
@attribute disgust_score numeric
@attribute excitement_score numeric
@attribute fear_score numeric
@attribute gratitude_score numeric
@attribute joy_score numeric
@attribute love_score numeric
@attribute pain_score numeric
@attribute sadness_score numeric
@attribute surprise_score numeric
@attribute goodfeel_score numeric
@attribute ambifeel_score numeric
@attribute badfeel_score numeric
@attribute emotionality_score numeric
@attribute sentiment_score numeric
@attribute non_emotion_score numeric
@attribute emotion_word_count numeric
@attribute Class {0,1}

@data
473,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.204567,0.212922,0.022887,0.137219,0.078004,0.344401,0.059,0.626,0.133,0.134,0.048,278,18.533333,15,0.273381,0,0,0,0,86.115845,6.423003,74.144581,52.776978,0.81295,0.017986,0.028777,0.010791,0.028777,0.028777,0.190647,0.003597,0,0.028777,0.086331,0,0.111511,0,0,0.014388,0.003597,0.100719,0,0.05036,0.014388,0.043165,0,0,0.02518,0.046763,0.104317,0,0,0,0,0,0.010791,0.028777,0,0,0.521583,0,0.007194,0,0.007194,0.068345,0.003597,0,0.014388,0.007194,0.007194,0.028777,0.003597,0.028777,0.010791,0.007194,0.003597,0,0.021583,0.251799,0.014388,0.003597,0.010791,0.05036,0.035971,0.053957,0.021583,0.053957,0.154676,0.122302,0.010791,0,0.043165,0.147482,0,0.003597,0.003597,0,0.003597,0,0,0.028777,0.089928,0.068345,0,0.021583,0,0.05036,0.154676,0.183453,0.014388,0.032374,0.003597,3,0,17,0,2,0,9,11,0,11,0,0,6,0,3,0,11,9,32,52,11,0.147634,0,0.495331,0,0.103517,0,0.341939,0.388411,0,0.388411,0,0,0.257284,0,0,0,0.03481,0.028481,0.101266,0.164557,-0.631627,0.835443,14,0
474,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.268371,0.13504,0,0.173204,0.087988,0.335396,0.078,0.373,0.21,0.311,0.028,1691,15.657407,108,0.196925,0,0,0,0,69.579518,33.891414,90.422356,45.316517,0.859255,0.013601,0.047309,0.044944,0.028386,0.013601,0.141928,0.000591,0.001774,0.031934,0.070373,0.000591,0.088705,0.014193,0.011236,0.023063,0.011827,0.111768,0.000591,0.040213,0.027794,0.063868,0.001774,0.001183,0.035482,0.029568,0.057954,0.000591,0.002957,0.035482,0,0,0.024837,0.011827,0,0,0.492608,0.002365,0.000591,0.023063,0.002957,0.047309,0.001183,0.000591,0.005914,0.018332,0.007096,0.000591,0.002957,0.027794,0.010645,0.00887,0,0.000591,0.017741,0.266115,0.000591,0,0.041987,0.057954,0.039622,0.089888,0.019515,0.018924,0.137788,0.137788,0.034891,0.007096,0.001183,0.170313,0,0.017741,0.005322,0.002365,0.005914,0,0,0,0.098758,0.082791,0,0.033116,0.005914,0.061502,0.161443,0.153755,0.007688,0.010645,0.073329,27.9,0,51.98,0,58.075,0,51.9,35.23,10,108.54875,22.125,2,10,4,27.9,0,118.1,51.9,185.27875,347.52875,118.1,0.375122,0,0.527953,0,0.555472,0,0.527569,0.431181,0.177067,0.700204,0.322518,0.041258,0.177067,0.079246,0.384229,0,0.062305,0.02738,0.097745,0.183341,-0.671505,0.816659,143,1
475,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.109017,0.274356,0.059126,0.18191,0.1969,0.178691,0.042,0.476,0.137,0.17,0.175,1023,24.95122,41,0.379277,0,0,0,0,89.582392,16.888612,64.498389,37.89374,0.776149,0.020528,0.034213,0.035191,0.031281,0.01955,0.140762,0.00391,0.000978,0.009775,0.076246,0,0.070381,0.00782,0.004888,0.018573,0.001955,0.078201,0.000978,0.068426,0.021505,0.062561,0,0,0.022483,0.012708,0.11437,0,0.000978,0.000978,0,0.000978,0.01173,0.032258,0.000978,0.000978,0.44086,0.000978,0.010753,0.00391,0.002933,0.049853,0.001955,0,0.013685,0.01173,0.004888,0.00391,0.02346,0.025415,0.004888,0.010753,0,0.000978,0.006843,0.205279,0.002933,0,0.017595,0.041056,0.111437,0.025415,0.017595,0.067449,0.138807,0.075269,0.021505,0,0.017595,0.128055,0,0.009775,0.004888,0.001955,0.005865,0,0.001955,0.001955,0.064516,0.069404,0,0.016618,0.017595,0.037146,0.116325,0.128055,0.001955,0.094819,0.000978,17.5,0,32,8,5,6,0,12,16.5,17,14.5,15,23,0,17.5,0,67.75,8,87,160.75,67.75,0.379316,0,0.527742,0.218367,0.148652,0.173232,0,0.295307,0.365565,0.372516,0.336149,0.343756,0.445429,0,0.519823,0,0.060075,0.007094,0.077145,0.14254,-0.487361,0.85746,56,0
476,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.295867,0.093221,0.021094,0.077163,0.043618,0.469037,0.093,0.204,0.527,0.131,0.044,32,10.666667,3,0.34375,0,0,0,0,64.828042,1,73.4,25.774194,0.8125,0.03125,0.03125,0,0,0,0.25,0,0,0.03125,0.03125,0,0.15625,0.125,0.0625,0,0.03125,0.0625,0,0.09375,0,0.03125,0.03125,0,0.03125,0,0.09375,0.03125,0,0,0,0,0,0,0,0,0.4375,0.03125,0,0,0,0.03125,0,0.03125,0,0,0,0,0.03125,0,0.03125,0,0,0,0,0.21875,0.03125,0,0,0.03125,0.125,0.0625,0,0.09375,0.125,0.09375,0.03125,0,0,0.03125,0,0,0,0,0,0,0,0,0.0625,0.03125,0,0.03125,0,0,0.15625,0.15625,0,0.09375,0.0625,5,0,2,0,2,0,0,0,0.73,0,0,1,0,0,5,0,7.73,0,2,9.73,7.73,0.392281,0,0.205213,0,0.205213,0,0,0,0.086126,0,0,0.114338,0,0,0,0,0.210455,0,0.054451,0.264906,0.511277,0.735094,5,1
477,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.119455,0.383063,0.043673,0.120371,0.074581,0.258856,0.007,0.944,0.017,0.03,0.002,851,15.196429,56,0.344301,0,0,0,0,96.043282,3.954211,84.394662,36.068155,0.763807,0.023502,0.035253,0.025852,0.028202,0.017626,0.202115,0.0047,0.001175,0.025852,0.090482,0,0.057579,0.0047,0.001175,0.012926,0.008226,0.070505,0.001175,0.054054,0.019976,0.050529,0,0,0.010576,0.017626,0.150411,0,0.001175,0.0047,0,0,0.009401,0.027027,0.00235,0.00235,0.418331,0,0.008226,0.00235,0.00235,0.032902,0.003525,0.00235,0.014101,0.008226,0.003525,0.052879,0.003525,0.015276,0.001175,0.010576,0.001175,0.00235,0.011751,0.173913,0.003525,0,0.021152,0.096357,0.079906,0.035253,0.016451,0.108108,0.149236,0.068155,0.023502,0.001175,0.019976,0.115159,0,0.007051,0.003525,0.00235,0.005875,0,0.001175,0.019976,0.105758,0.06228,0,0.015276,0.003525,0.036428,0.097532,0.101058,0.009401,0.075206,0,17.35,0,33,3,8,0,8,8,14,15,13,6,1,8,17.35,0,56.35,8,63.625,124.975,56.35,0.341425,0,0.496491,0.082268,0.192927,0,0.192927,0.192927,0.294945,0.309493,0.279772,0.152028,0.029014,0.192927,0.121418,0,0.060334,0.008566,0.068123,0.13381,-0.235138,0.86619,42,0
478,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.086306,0.31509,0.068837,0.21097,0.253269,0.065527,0.266,0.052,0.572,0.017,0.093,766,12.766667,60,0.27154,0,0,0,0,83.972128,18.11373,81.262931,27.942472,0.808094,0.007833,0.031332,0.036554,0.02611,0.011749,0.22846,0.003916,0,0.013055,0.099217,0.001305,0.073107,0.009138,0.003916,0.010444,0.007833,0.070496,0.005222,0.078329,0.007833,0.061358,0,0.002611,0.022193,0.002611,0.05483,0,0,0.002611,0.022193,0,0.010444,0.083551,0.003916,0.003916,0.511749,0.002611,0.019582,0.002611,0.016971,0.045692,0.001305,0.002611,0.01436,0.019582,0.018277,0.04047,0.005222,0.035248,0.011749,0.011749,0,0,0.01436,0.232376,0.001305,0.001305,0.030026,0.084856,0.053525,0.079634,0.013055,0.030026,0.138381,0.125326,0.019582,0.003916,0.04047,0.146214,0.005222,0.005222,0.002611,0.002611,0.007833,0,0.001305,0.041775,0.129243,0.06658,0,0.023499,0.010444,0.044386,0.142298,0.148825,0.002611,0.023499,0.007833,26.25,2,34.051875,1,1,0,4.875,21.975625,20.5,36,6,7,5.75,0,26.25,0,63,4.875,86.051875,141.051875,63,0.431098,0.054584,0.495712,0.028058,0.028058,0,0.123368,0.388148,0.371774,0.509619,0.147634,0.168103,0.142358,0,0.287823,0,0.072493,0.00561,0.099018,0.162305,-0.484825,0.837695,38,0
479,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.108032,0.152774,0.146464,0.179277,0.264449,0.149003,0.114,0.478,0.265,0.041,0.102,948,19.346939,49,0.379747,0,0,0,0,93.067839,9.356409,84.193088,33.034659,0.772152,0.011603,0.049578,0.028481,0.023207,0.004219,0.181435,0.001055,0.004219,0.016878,0.084388,0.001055,0.063291,0.00211,0.001055,0.013713,0.005274,0.089662,0.001055,0.052743,0.027426,0.044304,0,0,0.021097,0.011603,0.10443,0,0,0,0.005274,0,0.004219,0.061181,0.004219,0.004219,0.435654,0,0.018987,0.001055,0.009494,0.031646,0.003165,0.001055,0.026371,0.012658,0.005274,0.059072,0.008439,0.007384,0.010549,0.008439,0.001055,0.001055,0.016878,0.191983,0.006329,0,0.020042,0.078059,0.081224,0.052743,0.012658,0.087553,0.144515,0.084388,0.010549,0.001055,0.025316,0.124473,0,0.005274,0.00211,0.001055,0.001055,0,0,0.03903,0.140295,0.062236,0,0.022152,0.003165,0.054852,0.103376,0.105485,0,0.07384,0.001055,18,0,53,2,1,6,0,25,4.83,43,31.2,3,10,0,18,1,64.03,7,100,167.03,64.03,0.365075,0,0.62867,0.060051,0.030955,0.160837,0,0.444011,0.133666,0.578696,0.49916,0.087451,0.242102,0,0.182744,0.030955,0.060404,0.006604,0.094337,0.157571,-0.619042,0.842429,55,0
480,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.323087,0.129066,0.036971,0.147281,0.108654,0.254941,0.313,0.265,0.277,0.134,0.011,355,15.434783,23,0.366197,0,0,0,0,98.169303,16.730282,58.898158,63.150596,0.766197,0.011268,0.059155,0.022535,0.042254,0.011268,0.239437,0.002817,0,0.005634,0.067606,0,0.025352,0.014085,0,0.008451,0.005634,0.053521,0.005634,0.064789,0.033803,0.053521,0,0.002817,0.016901,0.008451,0.061972,0,0,0,0.011268,0,0.011268,0.04507,0.002817,0.002817,0.340845,0,0.011268,0.002817,0,0.033803,0.005634,0.014085,0.005634,0,0.059155,0,0.022535,0.022535,0,0.011268,0,0.002817,0.098592,0.242254,0.033803,0.016901,0.016901,0.067606,0.11831,0.005634,0.030986,0.030986,0.157746,0.039437,0.039437,0,0.04507,0.143662,0.002817,0.005634,0.005634,0.002817,0.002817,0,0,0.005634,0.042254,0.061972,0.002817,0.014085,0,0.067606,0.073239,0.059155,0,0.033803,0,13.375,0,18.025,0,0,0,0,16.35,24.655,9.45,1,20.55,10,0,13.375,0,68.28,2,43.475,110.305,68.28,0.38409,0,0.456646,0,0,0,0,0.432567,0.534785,0.305849,0.044548,0.489314,0.317989,0,0.394949,0,0.155074,0.004542,0.098738,0.25052,0.620579,0.74948,25,0
481,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.14816,0.265497,0.069168,0.185811,0.181782,0.149582,0.011,0.83,0.045,0.089,0.025,394,15.153846,26,0.423858,0,0,0,0,98.082938,16.801777,65.781162,15.125937,0.746193,0.020305,0.060914,0.020305,0.045685,0.002538,0.208122,0.010152,0.010152,0.020305,0.068528,0,0.043147,0.030457,0,0.010152,0.002538,0.043147,0,0.076142,0.035533,0.027919,0,0.002538,0.005076,0.002538,0.076142,0.002538,0,0,0,0,0.020305,0.030457,0,0,0.350254,0.027919,0.01269,0.005076,0,0.050761,0.002538,0,0.010152,0.007614,0.010152,0,0.043147,0.035533,0.002538,0.025381,0,0.002538,0.040609,0.22335,0.010152,0.005076,0.025381,0.063452,0.088832,0.002538,0.017766,0.053299,0.159898,0.053299,0.035533,0,0.030457,0.139594,0.002538,0.002538,0.007614,0.005076,0.007614,0,0.002538,0,0.048223,0.086294,0,0.015228,0.002538,0.020305,0.098985,0.088832,0,0.040609,0,5,0,24,0,6,0,1,2.73,1.7,48.5,4,0,22,0,5,0,33.7,1,74.585,106.585,33.7,0.179833,0,0.512782,0,0.208308,0,0.042011,0.106918,0.069378,0.680191,0.149234,0,0.491033,0,0.282988,0,0.071461,0.002121,0.158158,0.226014,-0.717161,0.773986,29,0
482,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.067623,0.21584,0.083241,0.209402,0.334189,0.089705,0.061,0.701,0.163,0.032,0.042,1277,21.644068,59,0.306186,0,0,0,0,94.3436,9.127731,81.397765,24.526429,0.796398,0.006265,0.031323,0.028974,0.038371,0.02036,0.220047,0.003915,0.003915,0.018011,0.108066,0,0.052467,0.01018,0.003915,0.005482,0.007831,0.075959,0,0.092404,0.025842,0.054816,0,0.002349,0.029757,0.014879,0.085356,0,0.003915,0.001566,0.009397,0,0.007831,0.067345,0.000783,0.000783,0.469851,0.003132,0.031323,0.003132,0.003132,0.045419,0.003132,0.001566,0.010963,0.014096,0.025059,0.032106,0.005482,0.014096,0.010963,0.019577,0.001566,0.001566,0.01018,0.202819,0.003915,0,0.050901,0.057948,0.055599,0.048551,0.018794,0.056382,0.145654,0.09397,0.016445,0,0.047768,0.128426,0.001566,0.004699,0.002349,0.003915,0.016445,0,0.000783,0.027408,0.120595,0.075176,0,0.018794,0.005482,0.043853,0.119029,0.128426,0.010963,0.02036,0.001566,34,3,94,1,1,4,24,25,20,45,28,51,30.21875,10,34,0,141.21875,42,194.5,359.71875,141.21875,0.497431,0.080319,0.732366,0.028288,0.028288,0.104299,0.411303,0.421222,0.367978,0.5671,0.44907,0.597532,0.468001,0.225473,0.710973,0,0.091184,0.027119,0.125588,0.232269,-0.686869,0.767731,88,0
483,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.20437,0.205899,0.07421,0.17873,0.147544,0.189247,0.032,0.756,0.114,0.072,0.025,954,19.08,50,0.416143,0,0,0.001048,0,95.011076,8.568385,85.992377,27.513697,0.753669,0.007338,0.033543,0.016771,0.041929,0.042977,0.18239,0.005241,0.008386,0.022013,0.074423,0,0.042977,0.009434,0,0.022013,0.004193,0.063941,0.005241,0.045073,0.014675,0.0587,0,0,0.015723,0.005241,0.124738,0,0.005241,0.002096,0.002096,0,0.001048,0.013627,0.005241,0.005241,0.407757,0.005241,0.004193,0.006289,0.004193,0.036688,0.006289,0.001048,0.007338,0.010482,0.009434,0.004193,0.009434,0.012579,0.007338,0.019916,0.004193,0.002096,0.013627,0.158281,0.024109,0.001048,0.010482,0.053459,0.093291,0.039832,0.020964,0.062893,0.148847,0.07652,0.014675,0,0.031447,0.110063,0.009434,0.005241,0.009434,0.004193,0.004193,0,0.002096,0.004193,0.111111,0.057652,0,0.014675,0.007338,0.036688,0.080713,0.08805,0.014675,0.066038,0.009434,8,0,69,4,0,6,14,69,0,103.1,30,4,47,15,8,0,74,20,203.1,294.1,74,0.201904,0,0.685729,0.112288,0,0.159478,0.306864,0.685729,0,0.765275,0.486833,0.112288,0.597791,0.321731,0.240253,0,0.063242,0.017093,0.173575,0.251346,-0.852366,0.748654,78,0
484,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.225056,0.133021,0.218779,0.108492,0.046637,0.268015,0.063,0.12,0.135,0.665,0.017,886,13.424242,66,0.346501,0,0,0.001129,0,95.347666,19.321085,88.411313,35.635816,0.786682,0.020316,0.051919,0.028217,0.049661,0.032731,0.252822,0.006772,0.003386,0.021445,0.068849,0,0.041761,0.028217,0.002257,0.011287,0.005643,0.075621,0.007901,0.058691,0.030474,0.039503,0,0.001129,0.01693,0.01693,0.10158,0,0.006772,0.003386,0.004515,0,0.011287,0.030474,0.002257,0.002257,0.395034,0.012415,0.007901,0.004515,0.004515,0.028217,0.001129,0.010158,0.010158,0.007901,0.012415,0.020316,0.011287,0.015801,0.003386,0.021445,0,0.001129,0.027088,0.205418,0.059819,0.001129,0.03386,0.074492,0.068849,0.053047,0.027088,0.048533,0.151242,0.081264,0.013544,0.006772,0.022573,0.156885,0.003386,0.005643,0.009029,0.006772,0.020316,0,0.001129,0.013544,0.119639,0.088036,0,0.023702,0.010158,0.054176,0.099323,0.107223,0.012415,0.042889,0.012415,15.25,2,44,0,3,10,16,19,25.83,69.4,32,15,66.675,13.25,15.25,10,132.415,36,142.65,302.44,132.415,0.295647,0.052176,0.547728,0,0.076274,0.215834,0.305741,0.343383,0.415528,0.656378,0.468303,0.292216,0.647287,0.267235,0.562039,0.215834,0.118711,0.032274,0.127887,0.27114,-0.284895,0.72886,73,0
485,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.143256,0.154058,0.064598,0.256771,0.191959,0.189358,0.163,0.548,0.239,0.02,0.029,166,23.714286,7,0.26506,0,0,0,0,64.728438,16.101004,84.716581,1.624911,0.795181,0,0.042169,0.060241,0.054217,0.012048,0.204819,0.018072,0.012048,0.03012,0.036145,0.012048,0.096386,0.006024,0,0.036145,0,0.114458,0,0.060241,0.018072,0.054217,0,0.012048,0.018072,0.012048,0.084337,0,0,0,0.006024,0,0.036145,0.048193,0,0,0.493976,0.006024,0,0,0,0.048193,0.018072,0,0.042169,0.024096,0.006024,0.036145,0,0.054217,0.024096,0.042169,0.006024,0,0.012048,0.301205,0.018072,0.012048,0.006024,0.024096,0.042169,0.066265,0.012048,0.054217,0.156627,0.114458,0.018072,0.012048,0.048193,0.144578,0,0,0.018072,0,0,0,0,0.042169,0.120482,0.078313,0,0.03012,0,0.024096,0.198795,0.204819,0.006024,0.024096,0.018072,0,0,24,0,0,0,0,14,2,25,0,0,1,0,0,0,3,0,55,56,3,0,0,0.669789,0,0,0,0,0.54196,0.144591,0.678755,0,0,0.077929,0,0.371705,0,0.014563,0,0.26699,0.271845,-0.861403,0.728155,16,0
486,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.344566,0.113515,0.041042,0.114558,0.067949,0.318369,0.013,0.832,0.014,0.134,0.006,54,13.5,4,0.425926,0,0,0,0,96.07676,9.025319,64.458162,25.774194,0.555556,0.037037,0,0,0,0.018519,0.185185,0,0,0.018519,0.037037,0,0.037037,0,0,0.037037,0,0.055556,0.018519,0.037037,0,0.037037,0,0,0,0,0.055556,0,0,0.018519,0,0,0,0.018519,0.018519,0.018519,0.222222,0,0,0,0,0,0,0,0.018519,0,0.037037,0,0.018519,0.018519,0,0,0,0,0.037037,0.111111,0.037037,0,0.037037,0.074074,0.12963,0.018519,0,0,0.092593,0.018519,0.018519,0,0,0.111111,0,0,0,0,0.018519,0,0,0,0.037037,0.074074,0,0,0.018519,0.018519,0.074074,0.055556,0,0.092593,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,1.83,0,0,1.83,1.83,0,0,0,0,0,0,0,0,0.169849,0,0,0,0,0,0,0,0.033376,0,0,0.033376,0.224414,0.966624,1,1
487,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.175106,0.148653,0.059957,0.204542,0.082273,0.32947,0.031,0.745,0.074,0.141,0.01,376,19.789474,19,0.31117,0,0,0,0,98.673934,29.788212,65.516154,35.035461,0.765957,0.007979,0.045213,0.015957,0.015957,0.010638,0.167553,0,0.00266,0.005319,0.114362,0,0.047872,0.007979,0,0.018617,0.005319,0.069149,0.007979,0.047872,0.026596,0.029255,0,0,0.013298,0.005319,0.050532,0,0,0,0,0,0.007979,0.058511,0,0,0.409574,0,0.005319,0.005319,0.013298,0.031915,0.005319,0.007979,0.018617,0.010638,0.010638,0.015957,0.034574,0.021277,0,0.005319,0.005319,0,0.050532,0.226064,0.021277,0.007979,0.015957,0.055851,0.082447,0.034574,0.010638,0.023936,0.148936,0.066489,0.021277,0,0.021277,0.154255,0,0.005319,0.007979,0,0.010638,0,0,0.015957,0.066489,0.079787,0,0.015957,0.005319,0.053191,0.103723,0.111702,0,0.050532,0,8.6,0,1,0,1,8.375,5,0,4,4,6,2,2,0,8.6,0,19.6,13.375,5,37.975,19.6,0.30612,0,0.048796,0,0.048796,0.300518,0.204135,0,0.170259,0.170259,0.235353,0.093051,0.093051,0,0.048796,0,0.049126,0.033523,0.012532,0.095181,0.514373,0.904819,15,0
488,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.144965,0.213621,0.049223,0.159531,0.139585,0.293076,0.18,0.523,0.155,0.127,0.015,1099,18.948276,58,0.368517,0,0,0,0,93.423132,4.668266,87.975395,14.466747,0.789809,0.013649,0.044586,0.020928,0.050955,0.020018,0.176524,0.007279,0.008189,0.014559,0.080983,0,0.053685,0.006369,0.00182,0.016379,0.00455,0.050955,0.00091,0.062784,0.020928,0.045496,0,0,0.011829,0.00273,0.124659,0,0.00364,0.00091,0.014559,0,0.00546,0.059145,0.00182,0.00182,0.427662,0.00273,0.012739,0.00364,0.010009,0.036397,0.00182,0,0.009099,0.013649,0.007279,0.063694,0.010009,0.009099,0.00455,0.026388,0.00091,0.00091,0.022748,0.191993,0.00546,0.00091,0.015469,0.079163,0.071884,0.060965,0.018198,0.091902,0.142857,0.097361,0.010919,0,0.012739,0.129208,0,0.00364,0.00364,0.010919,0.00182,0,0.00273,0.048226,0.141947,0.059145,0,0.008189,0.00091,0.060055,0.094631,0.103731,0.00182,0.057325,0,43.25,0,120.85,4,5,6,4,42,4.83,51,18,19,27,0,43.25,17.5,108.08,27.5,255.1,383.68,108.08,0.559445,0,0.780137,0.105101,0.128012,0.14978,0.105101,0.552205,0.1242,0.599585,0.345763,0.358093,0.442197,0,0.692635,0.339418,0.077773,0.019789,0.183567,0.276092,-0.859248,0.723908,93,0
489,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.082996,0.236393,0.070488,0.26042,0.167993,0.18171,0.083,0.77,0.091,0.03,0.025,307,20.466667,15,0.384365,0,0,0,0,98.088583,24.906827,69.899023,2.58421,0.742671,0.009772,0.029316,0.026059,0.039088,0.022801,0.107492,0.016287,0.016287,0.013029,0.100977,0,0.045603,0.022801,0.016287,0.006515,0.003257,0.078176,0,0.035831,0.022801,0.035831,0,0.013029,0.029316,0.003257,0.068404,0,0.009772,0.003257,0.019544,0,0.022801,0.058632,0,0,0.410423,0.006515,0.006515,0,0,0.032573,0.003257,0,0.029316,0.006515,0.013029,0.022801,0.009772,0.013029,0.006515,0.032573,0.003257,0,0.019544,0.140065,0.006515,0,0.019544,0.045603,0.084691,0.026059,0.006515,0.039088,0.153094,0.058632,0.006515,0,0.006515,0.140065,0.016287,0,0,0,0.009772,0,0.003257,0.026059,0.087948,0.068404,0,0.016287,0,0.055375,0.104235,0.084691,0,0.039088,0,1,0,55.5,0,0,0,0,2,2.83,63.875,4,1,6,9.75,1,0,15.83,0,122.75,135.58,15.83,0.054584,0,0.762148,0,0,0,0,0.103517,0.140443,0.786681,0.187613,0.054584,0.257284,0.360171,0.565035,0,0.038276,0,0.296799,0.32782,-0.897225,0.67218,29,0
