@relation Training-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute ID numeric
@attribute query numeric
@attribute urls numeric
@attribute affect numeric
@attribute commas numeric
@attribute dashes numeric
@attribute differentiation numeric
@attribute exclamations numeric
@attribute hear numeric
@attribute i numeric
@attribute other_punctuation numeric
@attribute periods numeric
@attribute personal_concerns numeric
@attribute power numeric
@attribute relativity numeric
@attribute semicolons numeric
@attribute social numeric
@attribute ambifeel_score numeric
@attribute Class {0,1}

@data
355,0.089,0,0.026289,0.045501,0,0.013145,0,0.010111,0.012133,0.048534,0.076845,0.052578,0.028311,0.147624,0,0.063701,0.031718,0
356,0.063,0,0.032808,0.074147,0,0.019029,0,0.01378,0.007874,0.005249,0.068898,0.076772,0.064304,0.139108,0,0.118766,0.006976,0
357,0.008,0,0.051619,0.068241,0,0.020122,0.000875,0.016623,0.009624,0.006124,0.086614,0.053368,0.054243,0.139108,0,0.11811,0.035817,0
358,0.051,0,0.041902,0.062047,0,0.026591,0,0.013699,0.002417,0.004029,0.070105,0.073328,0.043513,0.097502,0,0.08058,0.036082,0
359,0.03,0,0.038105,0.066439,0,0.017587,0,0.020518,0.00342,0.002443,0.076698,0.074255,0.051295,0.161212,0,0.180752,0.02473,0
360,0.108,0,0.02226,0.071918,0,0.020548,0,0.011986,0,0.027397,0.056507,0.111301,0.058219,0.121575,0,0.092466,0.007714,0
361,0.022,0,0.044226,0.058968,0.007371,0.012285,0,0.041769,0.019656,0.002457,0.056511,0.054054,0.066339,0.127764,0.002457,0.162162,0.004357,1
362,0.025,0,0.041096,0.068493,0,0.020548,0,0.009132,0,0.002283,0.050228,0.025114,0.043379,0.150685,0,0.057078,0.009506,0
363,0.033,0,0.036954,0.052632,0,0.015677,0,0.004479,0.005599,0.045913,0.086226,0.059351,0.040314,0.160134,0,0.096305,0.029922,0
364,0.084,0,0,0.053191,0.021277,0,0,0,0,0.031915,0.06383,0,0,0,0,0,0,1
365,0.175,0,0.050034,0.063556,0.015551,0.032454,0.001352,0.002705,0.001352,0.009466,0.03854,0.098715,0.033807,0.119675,0,0.052738,0.019161,1
366,0.019,0,0.072165,0.046392,0.020619,0.010309,0,0.005155,0.010309,0.020619,0.051546,0.041237,0.015464,0.072165,0,0.113402,0.027985,1
367,0.023,0,0.055046,0.018349,0.009174,0.009174,0,0.022936,0,0.013761,0.119266,0.045872,0.022936,0.12844,0,0.077982,0,1
368,0.022,0,0.036145,0.048193,0,0.024096,0,0.018072,0.036145,0.006024,0.090361,0.042169,0.024096,0.060241,0,0.126506,0,0
369,0.086,0,0.054899,0.034628,0,0.049831,0.003378,0.002534,0.012669,0.009291,0.055743,0.025338,0.03125,0.144426,0,0.113176,0.061165,1
370,0.002,0,0.055276,0.065327,0.007538,0.022613,0.005025,0,0.025126,0.007538,0.060302,0.067839,0.055276,0.110553,0,0.055276,0.010727,1
371,0.008,0,0.026602,0.055623,0.016929,0.037485,0,0.001209,0,0.008464,0.060459,0.062878,0.065296,0.077388,0,0.071342,0.015899,1
372,0.042,0,0.034514,0.060854,0,0.019074,0,0.012716,0.008174,0.000908,0.087193,0.058129,0.085377,0.13079,0,0.149864,0.01572,0
373,0.012,0,0.059538,0.041312,0.019441,0.008505,0.001215,0.00243,0.003645,0.014581,0.074119,0.122722,0.061968,0.122722,0,0.117861,0.011644,1
374,0.062,0,0.04424,0.052588,0,0.032554,0,0.01586,0,0.006678,0.053422,0.115192,0.06177,0.109349,0,0.080968,0.017278,0
375,0.007,0,0.019139,0.062201,0,0.009569,0,0.014354,0.043062,0.004785,0.066986,0.057416,0.033493,0.200957,0,0.148325,0.039663,0
376,0.024,0.054217,0.012048,0.009036,0.009036,0.003012,0,0.003012,0,0.045181,0.090361,0.042169,0.054217,0.10241,0,0.039157,0,1
377,0.026,0,0.060189,0.048151,0.017197,0.031814,0,0.00258,0,0.016337,0.044712,0.059329,0.041273,0.16423,0.00086,0.082545,0.01524,1
378,0.032,0,0.025508,0.072358,0,0.031234,0,0.01874,0.008329,0.008329,0.077043,0.088496,0.049974,0.112441,0,0.141072,0.020362,0
379,0.169,0,0.03482,0.078346,0,0.023939,0.002176,0.01741,0.113166,0,0.066376,0.01741,0.009793,0.188248,0,0.03482,0.043326,0
380,0.024,0,0.020619,0.061856,0,0,0,0,0.003436,0.003436,0.030928,0.010309,0.006873,0.010309,0,0.006873,0,1
381,0.241,0,0.075235,0.07837,0,0.012539,0,0.009404,0,0.012539,0.043887,0.100313,0.050157,0.175549,0,0.090909,0.017345,0
382,0.204,0,0.075,0.040385,0,0.025,0,0.001923,0,0.028846,0.053846,0.073077,0.090385,0.111538,0,0.059615,0,0
383,0.01,0,0.048669,0.056933,0.009183,0.02663,0,0.00551,0.003673,0.010101,0.05877,0.075298,0.040404,0.164371,0.001837,0.048669,0.041577,1
384,0.025,0,0.036269,0.031088,0,0.020725,0,0,0,0.025907,0.046632,0.082902,0.020725,0.165803,0,0.062176,0.043034,0
385,0.018,0,0.030534,0.061069,0,0.050891,0,0.025445,0,0.010178,0.048346,0.089059,0.022901,0.10687,0,0.050891,0.020884,0
386,0.118,0,0.051829,0.060976,0,0.015244,0,0.003049,0,0.039634,0.085366,0.070122,0.021341,0.146341,0,0.07622,0.026694,0
387,0.266,0,0.030521,0.046679,0,0.037702,0,0,0,0.006284,0.060144,0.182226,0.095153,0.12298,0,0.0386,0.007408,0
388,0.076,0,0.061093,0.019293,0.012862,0.012862,0,0,0,0.006431,0.051447,0.045016,0.03537,0.122186,0,0.038585,0.023112,1
389,0.011,0,0.061321,0.056604,0,0.037736,0,0.009434,0.018868,0.018868,0.028302,0.070755,0.009434,0.108491,0,0.080189,0,0
390,0.005,0.002364,0.028369,0.059102,0.009456,0.023641,0,0.009456,0,0.016548,0.047281,0.125296,0.018913,0.099291,0,0.052009,0,1
391,0.057,0,0.032439,0.047411,0,0.04242,0,0.003743,0.001248,0.008734,0.059264,0.075483,0.043044,0.157829,0,0.039925,0.023994,0
392,0.033,0,0.03814,0.046512,0,0.015814,0.00093,0.003721,0.00186,0.063256,0.066047,0.08186,0.052093,0.16,0,0.054884,0.015196,0
393,0.139,0,0.038168,0.030534,0,0.022901,0.015267,0.007634,0.007634,0,0.091603,0.030534,0.015267,0.083969,0,0.137405,0,1
394,0.063,0,0.043118,0.072968,0,0.014925,0.001658,0.014925,0,0.003317,0.069652,0.116086,0.039801,0.117745,0,0.076285,0.011049,0
395,0.114,0,0.042888,0.051078,0.007543,0.026078,0.002586,0.005172,0.005603,0.032974,0.050216,0.070905,0.042241,0.150647,0.00194,0.053233,0.021196,1
396,0.058,0,0.069565,0.062112,0.012422,0.029814,0,0.003313,0.004555,0.004141,0.043064,0.078675,0.055072,0.124224,0,0.089855,0.028063,1
397,0.106,0,0.052632,0,0,0,0,0,0,0,0.105263,0.105263,0,0.105263,0,0,0,1
398,0.026,0,0.046897,0.048276,0,0.026207,0,0.013793,0.00069,0.008966,0.056552,0.090345,0.071034,0.130345,0,0.082069,0.009333,0
399,0.118,0,0.028329,0.033994,0,0,0,0.011331,0.002833,0,0.065156,0.062323,0.033994,0.209632,0,0.036827,0,0
400,0.004,0,0.012658,0.059072,0.033755,0,0,0.004219,0,0,0.063291,0.037975,0.016878,0.118143,0,0.021097,0,1
401,0.017,0,0.026144,0.076509,0,0.028451,0,0.011918,0.00346,0.008843,0.106882,0.090734,0.0396,0.130719,0,0.06113,0.017531,0
402,0.75,0,0.030635,0.102845,0,0.02407,0,0.02407,0.004376,0.010941,0.087527,0.052516,0.045952,0.148796,0,0.157549,0.007511,0
403,0.053,0,0.030303,0.030303,0,0,0,0,0.090909,0.030303,0.030303,0.151515,0,0.181818,0,0.181818,0,1
404,0.01,0,0.054905,0.034203,0.010801,0.026103,0,0.006301,0.0009,0.0045,0.054005,0.058506,0.058506,0.085509,0,0.073807,0.052008,1
405,0.151,0,0.040698,0.069767,0,0.049419,0,0.002907,0,0.007267,0.03343,0.030523,0.036337,0.111919,0,0.081395,0.016425,1
406,0.047,0,0.0188,0.056401,0,0.025067,0,0.009848,0.003581,0.014324,0.056401,0.115488,0.0188,0.150403,0,0.07162,0.00752,0
407,0.259,0,0.055432,0.059867,0,0.037694,0,0.003326,0,0.008869,0.05765,0.086475,0.10643,0.092018,0,0.094235,0.031498,0
408,0.011,0,0.064658,0.060891,0,0.028249,0,0.028876,0.023854,0.001883,0.079724,0.047081,0.067797,0.099184,0,0.185813,0.032878,0
409,0.096,0,0.045254,0.066225,0,0.023179,0,0.006623,0.009934,0.007726,0.055188,0.07064,0.034216,0.137969,0,0.089404,0.060261,0
410,0.022,0,0.030899,0.083333,0,0.018727,0,0.009363,0.008427,0.001873,0.059925,0.057116,0.026217,0.174157,0,0.085206,0.027102,0
411,0.087,0,0.048485,0.042424,0,0.048485,0,0.012121,0.006061,0.030303,0.084848,0.066667,0.048485,0.145455,0,0.084848,0.021305,0
412,0.021,0,0.035933,0.03681,0.002629,0.034181,0,0.000876,0.002629,0.006135,0.038563,0.040316,0.035933,0.170903,0,0.04908,0.02199,1
413,0.012,0,0.050459,0.045872,0.016055,0.022936,0,0,0,0.03211,0.055046,0.091743,0.03211,0.103211,0,0.052752,0.023022,1
414,0.025,0,0.0671,0.075758,0,0.028139,0,0.010823,0.021645,0.010823,0.036797,0.062771,0.108225,0.077922,0,0.121212,0.005255,0
415,0.021,0,0.060606,0.030303,0.030303,0,0,0,0,0,0,0.181818,0.060606,0.121212,0,0.060606,0,1
416,0.055,0,0.085714,0.057143,0.042857,0.007143,0,0,0,0,0.064286,0.064286,0.05,0.164286,0,0.05,0,1
417,0.019,0,0.03465,0.066528,0,0.029799,0,0.014553,0.002772,0.004158,0.057519,0.080388,0.02772,0.128898,0,0.104643,0.012254,0
418,0.061,0,0.3,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0.1,0.16,1
419,0.006,0,0.046534,0.069326,0,0.020893,0,0.017094,0.02944,0.00095,0.059829,0.040836,0.022792,0.163343,0,0.120608,0.058516,0
420,0.01,0,0.032895,0.039474,0.006579,0.046053,0,0.032895,0.039474,0,0.046053,0.026316,0.059211,0.098684,0,0.078947,0.023692,1
421,0.067,0.007692,0.061538,0.023077,0.007692,0,0,0,0,0,0.061538,0.061538,0.030769,0.123077,0,0.038462,0.055556,1
422,0.069,0,0.019048,0.050794,0.007407,0.015873,0,0.005291,0,0.003175,0.050794,0.062434,0.025397,0.142857,0,0.046561,0.005011,1
423,0.034,0,0.069409,0.020566,0.012853,0.007712,0,0.023136,0,0,0.033419,0.087404,0.064267,0.141388,0.002571,0.118252,0.011654,1
424,0.031,0,0.062124,0.054108,0.01002,0.034068,0,0.004008,0,0,0.054108,0.044088,0.054108,0.098196,0,0.072144,0.015219,1
425,0.032,0,0.042105,0.042105,0.010526,0.021053,0.005263,0.010526,0.021053,0,0.078947,0.031579,0.021053,0.247368,0,0.1,0.039695,1
426,0.011,0,0.041026,0.081319,0,0.017582,0,0.016117,0.003663,0.003663,0.068132,0.067399,0.090842,0.139194,0,0.095238,0.012047,0
427,0.02,0,0.0181,0.031674,0.013575,0.040724,0.013575,0.022624,0,0.027149,0.076923,0.072398,0.022624,0.067873,0,0.126697,0.004405,1
428,0.118,0,0.045792,0.064356,0,0.02104,0,0.008663,0.002475,0.019802,0.054455,0.066832,0.040842,0.147277,0,0.139851,0.024264,0
429,0.109,0,0.03753,0.08293,0,0.016344,0.000605,0.006053,0.006659,0.006053,0.059322,0.05569,0.042373,0.169492,0,0.118039,0.010567,0
430,0.015,0,0.027869,0.078689,0,0.009836,0,0.031148,0.008197,0.001639,0.07377,0.07377,0.090164,0.152459,0,0.170492,0,0
431,0.027,0.00045,0.042285,0.067926,0.009447,0.018893,0,0.005398,0.0009,0.031939,0.044534,0.100765,0.081422,0.116959,0,0.053531,0.008775,1
432,0.02,0,0.062271,0.054945,0.007326,0.021978,0.003663,0.007326,0,0,0.029304,0.032967,0.047619,0.179487,0,0.117216,0.035647,1
433,0.135,0,0.033857,0.065296,0,0.024184,0,0.015719,0.001209,0.001209,0.047158,0.101572,0.093108,0.107618,0,0.071342,0.010051,0
434,0.019,0,0.013423,0.026846,0,0.013423,0,0.010067,0.003356,0.006711,0.030201,0.050336,0.073826,0.174497,0,0.033557,0.053233,1
435,0.015,0,0.033989,0.086762,0,0.013417,0.002683,0.030411,0.002683,0.003578,0.049195,0.06619,0.025939,0.147585,0,0.11449,0.018414,0
436,0.028,0,0.021538,0.055385,0.003077,0.021538,0.003077,0.015385,0.006154,0.027692,0.049231,0.046154,0.030769,0.104615,0,0.113846,0,1
437,0.009,0,0.036446,0.039863,0.009112,0.005695,0,0.007973,0.001139,0.006834,0.037585,0.085421,0.068337,0.137813,0.004556,0.083144,0.035526,1
438,0.006,0.001597,0.030351,0.044728,0.001597,0.014377,0,0.009585,0.007987,0.003195,0.06869,0.067093,0.054313,0.105431,0,0.092652,0.004212,1
439,0.012,0,0.014634,0.039024,0,0.004878,0,0.019512,0,0.004878,0.082927,0.073171,0.02439,0.136585,0,0.087805,0.04196,0
440,0.019,0,0.048108,0.050032,0.016036,0.021167,0,0.007697,0.014753,0.018602,0.059012,0.053881,0.038486,0.089801,0,0.118024,0.042301,1
441,0.005,0,0.064,0.048,0,0.016,0,0.016,0.032,0.024,0.056,0.056,0,0.12,0,0.144,0.086957,0
442,0.004,0,0.037456,0.05662,0,0.010453,0,0.018293,0.002613,0.003484,0.067073,0.054878,0.063589,0.146341,0,0.110627,0.020033,0
443,0.009,0,0.051793,0.065737,0,0.02988,0,0.005976,0.003984,0.005976,0.063745,0.063745,0.041833,0.155378,0,0.131474,0.02514,0
444,0.15,0,0.023503,0.068234,0,0.016679,0.000758,0.010614,0.005307,0.006065,0.062926,0.106141,0.040182,0.167551,0,0.122062,0.007215,0
445,0.007,0,0.035897,0.047863,0,0.013675,0,0.003419,0,0.018803,0.044444,0.070085,0.046154,0.138462,0,0.075214,0,0
446,0.021,0,0.031746,0.015873,0,0.031746,0,0,0,0.079365,0.031746,0.111111,0.015873,0.190476,0,0.063492,0,1
447,0.01,0,0.05298,0.023179,0,0.023179,0,0.013245,0,0.013245,0.046358,0.082781,0.033113,0.102649,0,0.168874,0,1
448,0.068,0,0.060823,0.065295,0,0.027728,0,0.005367,0.002683,0.008945,0.072451,0.068873,0.050984,0.118068,0,0.145796,0.009848,0
449,0.107,0,0.05,0.041667,0.008333,0,0,0,0,0.008333,0.058333,0.041667,0.041667,0.108333,0,0.075,0,1
450,0.001,0.000725,0.047861,0.081943,0.010877,0.02393,0,0.009427,0.005801,0.002901,0.081218,0.084119,0.037708,0.116751,0.021755,0.051487,0.001221,1
451,0.03,0,0.034853,0.033959,0.006256,0.04647,0,0.003575,0,0.008937,0.044683,0.042002,0.050045,0.153709,0,0.058088,0.015225,1
452,0.078,0,0.044149,0.065872,0,0.025929,0,0.020322,0.011212,0.002803,0.095305,0.088297,0.040645,0.128942,0,0.112824,0.003903,0
453,0.057,0,0.03125,0.036058,0,0.016827,0,0.016827,0.002404,0.004808,0.052885,0.112981,0.064904,0.194712,0,0.064904,0.01046,0
454,0.074,0,0.02907,0.063953,0,0.046512,0,0.005814,0.034884,0.017442,0.05814,0.05814,0.005814,0.133721,0,0.156977,0,0
455,0.023,0,0.019087,0.06639,0,0.024066,0,0.008299,0,0.015768,0.044813,0.105394,0.034025,0.167635,0,0.045643,0.006539,0
456,0.603,0,0.030476,0.066667,0,0.035238,0,0.009524,0.005714,0.010476,0.06,0.120952,0.034286,0.137143,0,0.067619,0.008532,0
457,0.043,0,0.0311,0.045455,0.014354,0.001196,0,0.004785,0,0.027512,0.017943,0.123206,0.038278,0.125598,0.003589,0.075359,0.033355,1
458,0.028,0,0.035764,0.079911,0,0.025147,0.000559,0.00922,0.022073,0.005309,0.06594,0.034367,0.024308,0.185527,0,0.098631,0.017444,0
459,0.11,0,0.047945,0.041096,0.013699,0.020548,0.006849,0.006849,0.013699,0.082192,0.089041,0.034247,0.020548,0.143836,0,0.054795,0,1
460,0.017,0,0.047423,0.067354,0,0.019244,0.000687,0.019244,0.01512,0.01512,0.086598,0.061856,0.059107,0.117526,0,0.131959,0.022633,0
461,0.019,0,0.047966,0.05343,0,0.023072,0,0.012143,0.015179,0.002429,0.086825,0.074681,0.030358,0.132969,0,0.104432,0.013961,0
462,0.004,0,0.027765,0.050605,0.002687,0.032244,0.000448,0.008509,0.004926,0.008509,0.045231,0.065383,0.042096,0.157188,0,0.081505,0.027299,1
463,0.027,0,0.025424,0.064972,0,0.025424,0,0.002825,0.008475,0.008475,0.039548,0.036723,0.019774,0.135593,0,0.146893,0,0
464,0.025,0,0.05625,0.04375,0,0.0375,0,0.03125,0.00625,0.0125,0.0625,0.1125,0.06875,0.18125,0,0.0375,0,0
465,0.039,0,0.038504,0.072607,0,0.015402,0.0022,0.012101,0.005501,0.005501,0.088009,0.085809,0.040704,0.179318,0,0.091309,0.015228,0
466,0.007,0,0.058906,0.058906,0,0.042076,0,0.018233,0.008415,0.00561,0.084151,0.058906,0.078541,0.117812,0,0.154278,0.014849,0
467,0.017,0,0.03617,0.051064,0,0.021277,0,0.004255,0.008511,0.006383,0.048936,0.068085,0.040426,0.155319,0,0.055319,0.005306,0
468,0.148,0,0.054054,0.027027,0,0.027027,0,0,0,0,0.054054,0,0,0.216216,0,0.162162,0,1
469,0.024,0,0.021991,0.085648,0,0.008102,0.001157,0.005787,0.023148,0.002315,0.061343,0.061343,0.03125,0.175926,0,0.121528,0.004013,0
470,0.061,0,0.047619,0.071429,0,0.02381,0.02381,0,0.02381,0.02381,0.095238,0.047619,0.02381,0.095238,0,0.166667,0,1
471,0.019,0,0.045082,0.045082,0,0.008197,0,0.012295,0,0.012295,0.04918,0.114754,0.057377,0.147541,0,0.090164,0.010916,0
472,0.012,0,0.062159,0.067612,0.003272,0.027263,0.002181,0.001091,0.005453,0.004362,0.061069,0.026172,0.030534,0.116685,0,0.087241,0.015298,1
473,0.048,0,0.028777,0.05036,0,0.02518,0,0.007194,0.007194,0.014388,0.05036,0.035971,0.053957,0.147482,0,0.089928,0.028481,0
474,0.028,0,0.028386,0.040213,0.001774,0.035482,0.000591,0.000591,0.002957,0.000591,0.057954,0.039622,0.018924,0.170313,0,0.098758,0.02738,1
475,0.175,0,0.031281,0.068426,0,0.022483,0,0.010753,0.002933,0.002933,0.041056,0.111437,0.067449,0.128055,0,0.064516,0.007094,0
476,0.044,0,0,0.09375,0.03125,0.03125,0.03125,0,0,0.03125,0.03125,0.125,0.09375,0.03125,0,0.0625,0,1
477,0.002,0,0.028202,0.054054,0,0.010576,0,0.008226,0.00235,0.003525,0.096357,0.079906,0.108108,0.115159,0,0.105758,0.008566,0
478,0.093,0,0.02611,0.078329,0,0.022193,0,0.019582,0.016971,0.001305,0.084856,0.053525,0.030026,0.146214,0,0.129243,0.00561,0
479,0.102,0,0.023207,0.052743,0,0.021097,0,0.018987,0.009494,0.006329,0.078059,0.081224,0.087553,0.124473,0,0.140295,0.006604,0
480,0.011,0,0.042254,0.064789,0,0.016901,0,0.011268,0,0.033803,0.067606,0.11831,0.030986,0.143662,0,0.042254,0.004542,0
481,0.025,0,0.045685,0.076142,0,0.005076,0.002538,0.01269,0,0.010152,0.063452,0.088832,0.053299,0.139594,0,0.048223,0.002121,0
482,0.042,0,0.038371,0.092404,0,0.029757,0,0.031323,0.003132,0.003915,0.057948,0.055599,0.056382,0.128426,0,0.120595,0.027119,0
483,0.025,0,0.041929,0.045073,0,0.015723,0,0.004193,0.004193,0.024109,0.053459,0.093291,0.062893,0.110063,0,0.111111,0.017093,0
484,0.017,0,0.049661,0.058691,0,0.01693,0,0.007901,0.004515,0.059819,0.074492,0.068849,0.048533,0.156885,0,0.119639,0.032274,0
485,0.029,0,0.054217,0.060241,0,0.018072,0,0,0,0.018072,0.024096,0.042169,0.054217,0.144578,0,0.120482,0,0
486,0.006,0,0,0.037037,0,0,0,0,0,0.037037,0.074074,0.12963,0,0.111111,0,0.037037,0,1
487,0.01,0,0.015957,0.047872,0,0.013298,0,0.005319,0.013298,0.021277,0.055851,0.082447,0.023936,0.154255,0,0.066489,0.033523,0
488,0.015,0,0.050955,0.062784,0,0.011829,0,0.012739,0.010009,0.00546,0.079163,0.071884,0.091902,0.129208,0,0.141947,0.019789,0
489,0.025,0,0.039088,0.035831,0,0.029316,0,0.006515,0,0.006515,0.045603,0.084691,0.039088,0.140065,0,0.087948,0,0
490,0.067,0,0.033588,0.038168,0.012214,0.010687,0,0,0,0.006107,0.053435,0.045802,0.025954,0.140458,0,0.030534,0.02815,1
491,0.524,0,0.0625,0.020833,0,0.020833,0,0,0,0,0.041667,0,0,0.083333,0,0.041667,0.126761,1
492,0.692,0,0.059355,0.04129,0.012903,0.04129,0,0.006452,0,0,0.050323,0.033548,0.027097,0.150968,0,0.033548,0.006701,1
493,0.013,0,0.018727,0.052434,0,0.020599,0,0.008427,0.002809,0.002809,0.061798,0.109551,0.074906,0.122659,0,0.082397,0.014042,0
494,0.026,0,0.074074,0.02963,0,0,0.007407,0,0,0.022222,0.044444,0.088889,0.081481,0.125926,0,0.074074,0,1
495,0.036,0,0.050926,0.078704,0.00463,0,0.013889,0.023148,0,0.013889,0.064815,0.115741,0.041667,0.185185,0,0.064815,0.021724,1
496,0.005,0,0.036173,0.060677,0,0.021004,0,0.016336,0.004667,0.012835,0.051342,0.064177,0.030338,0.126021,0,0.088681,0.029313,0
497,0.034,0,0.046699,0.059581,0.016103,0.027375,0,0,0.00161,0.004831,0.05475,0.061192,0.033816,0.143317,0,0.017713,0.001454,1
498,0.057,0,0.051685,0.080899,0,0.033708,0,0.008989,0.059551,0.002247,0.047191,0.047191,0.01236,0.192135,0,0.089888,0,0
499,0.712,0,0.024096,0.050201,0.028112,0.03012,0,0.002008,0,0,0.034137,0.014056,0.03012,0.164659,0,0.014056,0,1
500,0.004,0,0.046332,0.073359,0.007722,0.034749,0,0.011583,0.015444,0.019305,0.054054,0.061776,0.03861,0.100386,0,0.119691,0.018595,1
